name,type,id_first,id,type,date,date_unixtime,from,from_id,photo,photo_file_size,width,height,text,text_entities,reply_to_message_id,edited,edited_unixtime,reactions,file,file_name,file_size,thumbnail,thumbnail_file_size,mime_type,media_type,sticker_emoji,forwarded_from,duration_seconds,saved_from,author
💬 Marketing Practicum Chat,private_supergroup,1782474569,42543,message,2025-02-01T11:53:07,1738399987,Виктория Маркетолог,user5711542842,,,,,"Привет! 
Добавляйся ко мне в друзья! 
Мой ник: VikGricaenko1996","[{'type': 'plain', 'text': 'Привет! \nДобавляйся ко мне в друзья! \nМой ник: VikGricaenko1996'}]",42518.0,2025-02-01T11:53:31,1738400011,"[{'type': 'emoji', 'count': 1, 'emoji': '👍', 'recent': [{'from': 'Pasha Sannikov', 'from_id': 'user1272493086', 'date': '2025-02-01T12:27:20'}]}, {'type': 'emoji', 'count': 1, 'emoji': '👌', 'recent': [{'from': 'Данилов | Маркетолог', 'from_id': 'user1164775873', 'date': '2025-02-01T11:53:31'}]}]",,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,42544,message,2025-02-01T11:53:36,1738400016,Данилов | Маркетолог,user1164775873,,,,,Привет Вик,"[{'type': 'plain', 'text': 'Привет Вик'}]",42543.0,2025-02-01T11:55:25,1738400125,"[{'type': 'emoji', 'count': 1, 'emoji': '🤝', 'recent': [{'from': 'Виктория Маркетолог', 'from_id': 'user5711542842', 'date': '2025-02-01T11:55:25'}]}]",,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,42545,message,2025-02-01T11:53:42,1738400022,Андрей Дамаскин,user87502689,,,,,Моргните в этом чате если сова держит вас в заложниках и заставляет добавляться в друзья,"[{'type': 'plain', 'text': 'Моргните в этом чате если сова держит вас в заложниках и заставляет добавляться в друзья'}]",42543.0,2025-02-01T11:54:03,1738400043,"[{'type': 'emoji', 'count': 2, 'emoji': '😁', 'recent': [{'from': 'Данилов | Маркетолог', 'from_id': 'user1164775873', 'date': '2025-02-01T17:12:21'}]}, {'type': 'emoji', 'count': 2, 'emoji': '👌', 'recent': [{'from': 'Данилов | Маркетолог', 'from_id': 'user1164775873', 'date': '2025-02-01T17:12:21'}]}, {'type': 'emoji', 'count': 2, 'emoji': '🤣', 'recent': [{'from': 'Данилов | Маркетолог', 'from_id': 'user1164775873', 'date': '2025-02-01T17:12:21'}]}]",,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,42546,message,2025-02-01T11:58:41,1738400321,Дмитрий,user1018293452,photos/photo_1805@01-02-2025_11-58-41.jpg,38696.0,426.0,249.0,Воно чаво,"[{'type': 'plain', 'text': 'Воно чаво'}]",,2025-02-01T17:12:15,1738419135,"[{'type': 'emoji', 'count': 1, 'emoji': '😁', 'recent': [{'from': 'Данилов | Маркетолог', 'from_id': 'user1164775873', 'date': '2025-02-01T17:12:15'}]}]",,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,42547,message,2025-02-01T12:21:49,1738401709,Pasha Sannikov,user1272493086,,,,,"Интересно тада, а чаво это 
1) советские или российские программисты не сделали DeepSeek? 
2) как разработки ОКАС академика Глушкова попали Лян Вэньфэну? 
Оооочень много вопросов после такого признания :)","[{'type': 'plain', 'text': 'Интересно тада, а чаво это \n1) советские или российские программисты не сделали DeepSeek? \n2) как разработки ОКАС академика Глушкова попали Лян Вэньфэну? \nОооочень много вопросов после такого признания :)'}]",42546.0,2025-02-01T13:35:58,1738406158,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,42548,message,2025-02-01T12:30:00,1738402200,Дмитрий,user1018293452,,,,,"отвечу на первый, как у нас все в стране делают)))))) Зачем делать, мы купим)))))))) Печально","[{'type': 'plain', 'text': 'отвечу на первый, как у нас все в стране делают)))))) Зачем делать, мы купим)))))))) Печально'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,42549,message,2025-02-01T12:31:30,1738402290,Дмитрий,user1018293452,,,,,"к твоим вопросам добавлю, как так вышло что имея в советах программы по микроэлектроники, мы не производим до сих пор дельные процессоры и платы, видеокарты и прочее","[{'type': 'plain', 'text': 'к твоим вопросам добавлю, как так вышло что имея в советах программы по микроэлектроники, мы не производим до сих пор дельные процессоры и платы, видеокарты и прочее'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,42550,message,2025-02-01T13:08:30,1738404510,Ed,user6615497723,,,,,"Да уж..похоже ещё долго будем слышать эхо великого и могучего СССР..
Весело и грустно одновременно 🫤","[{'type': 'plain', 'text': 'Да уж..похоже ещё долго будем слышать эхо великого и могучего СССР..\nВесело и грустно одновременно 🫤'}]",,2025-02-01T13:10:16,1738404616,"[{'type': 'emoji', 'count': 1, 'emoji': '👍', 'recent': [{'from': 'Алексей Ермолов', 'from_id': 'user1829741608', 'date': '2025-02-01T13:10:16'}]}]",,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,42554,message,2025-02-01T14:17:17,1738408637,Олег,user5392944830,,,,,"Почему то так и думал, что бот будет писать","[{'type': 'plain', 'text': 'Почему то так и думал, что бот будет писать'}]",42475.0,2025-02-01T16:38:07,1738417087,"[{'type': 'emoji', 'count': 1, 'emoji': '💯', 'recent': [{'from': 'Андрей Дамаскин', 'from_id': 'user87502689', 'date': '2025-02-01T16:38:07'}]}]",,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,42555,message,2025-02-01T14:19:15,1738408755,Олег,user5392944830,,,,,Почему одну? Площадки разные видно же показы на разный идут,"[{'type': 'plain', 'text': 'Почему одну? Площадки разные видно же показы на разный идут'}]",42471.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,42556,message,2025-02-01T14:20:43,1738408843,Олег,user5392944830,,,,,Приложуха на телефоне,"[{'type': 'plain', 'text': 'Приложуха на телефоне'}]",42487.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,42557,message,2025-02-01T14:21:41,1738408901,Олег,user5392944830,,,,,Он не давал детям играть в телефоне и отстал от жизни,"[{'type': 'plain', 'text': 'Он не давал детям играть в телефоне и отстал от жизни'}]",42488.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,42558,message,2025-02-01T14:23:16,1738408996,Олег,user5392944830,,,,,"Выходи окно с рекламной ссылкой, надо или нажать и вернуться чтобы дальше играть или ждать, некоторые просто нажимают случайно","[{'type': 'plain', 'text': 'Выходи окно с рекламной ссылкой, надо или нажать и вернуться чтобы дальше играть или ждать, некоторые просто нажимают случайно'}]",42491.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,42559,message,2025-02-01T14:27:13,1738409233,Олег,user5392944830,,,,,"А у меня прям как день сурка.
Два случая под копирку.
Еду из подмосковья в маршрутке, женщина по телефону обсуждает что рекламу на сайт ещё не запустили, маршрутка резко по тормозам, она летит вперёд хватаясь за всё подряд....
Едем дальше без происшествий, все целы.
Может в Москве всегда так? 😁","[{'type': 'plain', 'text': 'А у меня прям как день сурка.\nДва случая под копирку.\nЕду из подмосковья в маршрутке, женщина по телефону обсуждает что рекламу на сайт ещё не запустили, маршрутка резко по тормозам, она летит вперёд хватаясь за всё подряд....\nЕдем дальше без происшествий, все целы.\nМожет в Москве всегда так? 😁'}]",42496.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,42560,message,2025-02-01T14:33:23,1738409603,Олег,user5392944830,photos/photo_1806@01-02-2025_14-33-23.jpg,125816.0,1280.0,957.0,,[],42500.0,2025-02-01T14:37:07,1738409827,"[{'type': 'emoji', 'count': 7, 'emoji': '😁', 'recent': [{'from': 'Svet', 'from_id': 'user5116511899', 'date': '2025-02-02T08:10:08'}, {'from': 'Vika', 'from_id': 'user264402428', 'date': '2025-02-01T20:26:49'}, {'from': 'Виктория Маркетолог', 'from_id': 'user5711542842', 'date': '2025-02-01T16:54:36'}]}, {'type': 'emoji', 'count': 1, 'emoji': '👍'}]",,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,42561,message,2025-02-01T14:43:37,1738410217,Олег,user5392944830,,,,,"Всё гениально просто, всё было сделано в союзе","[{'type': 'plain', 'text': 'Всё гениально просто, всё было сделано в союзе'}]",42546.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,42562,message,2025-02-01T14:44:38,1738410278,Олег,user5392944830,,,,,"Потому, что они читают советские журналы, например ""Хочу всё знать""","[{'type': 'plain', 'text': 'Потому, что они читают советские журналы, например ""Хочу всё знать""'}]",42547.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,42563,message,2025-02-01T14:46:43,1738410403,Олег,user5392944830,,,,,"А полюбопытствуй про историю с Бураном, как он без компов забугорных слетал в космос без пилотов, прилетел и без аварийную посадку совершил","[{'type': 'plain', 'text': 'А полюбопытствуй про историю с Бураном, как он без компов забугорных слетал в космос без пилотов, прилетел и без аварийную посадку совершил'}]",42547.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,42564,message,2025-02-01T14:52:43,1738410763,Олег,user5392944830,,,,,"Гиперзвук
Безпилотная авиация
Посейдоны
Ракеты на ядерном топливе.
Самолёты летающие в космосе, пилотируемые и не только.
Всё это разработки союзные.

По нашим советским журналам в Японии делали неплохие прорывные штуки и запускали в производство.","[{'type': 'plain', 'text': 'Гиперзвук\nБезпилотная авиация\nПосейдоны\nРакеты на ядерном топливе.\nСамолёты летающие в космосе, пилотируемые и не только.\nВсё это разработки союзные.\n\nПо нашим советским журналам в Японии делали неплохие прорывные штуки и запускали в производство.'}]",42550.0,2025-02-01T14:56:14,1738410974,"[{'type': 'emoji', 'count': 2, 'emoji': '💯', 'recent': [{'from': 'Виталий', 'from_id': 'user434375490', 'date': '2025-02-01T14:59:17'}, {'from': 'Ed', 'from_id': 'user6615497723', 'date': '2025-02-01T14:56:14'}]}]",,,,,,,,,,,,
